28,55,0,27
28,59,0,47
28,62,0,39
28,64,0,15
28,65,0,30
28,72,0,6
28,73,0,28
28,74,0,3
28,75,0,9
28,76,0,31
28,79,0,49
28,80,0,2
28,81,0,4
28,82,0,2
28,84,0,23
28,86,0,18
28,87,0,47
28,88,0,38
28,89,0,11
28,91,0,4
28,92,0,34
28,93,0,16
28,94,0,32
29,4,0,25
29,7,0,22
29,8,0,3
29,12,0,26
29,14,0,20
29,17,0,19
29,19,0,27
29,20,0,40
29,22,0,10
29,26,0,3
29,28,0,11
29,30,0,45
29,31,0,27
29,36,0,18
29,38,0,45
29,41,0,24
29,42,0,39
29,43,0,31
29,48,0,27
29,49,0,24
29,50,0,44
29,51,0,44
29,52,0,11
29,53,0,25
29,54,0,22
29,55,0,27
29,59,0,47
29,62,0,39
29,64,0,15
29,65,0,30
29,72,0,6
29,73,0,28
